zip,fa_org_id,fa_org_name
12474,42,Regional Food Bank of Northeastern New York
12475,42,Regional Food Bank of Northeastern New York
12480,42,Regional Food Bank of Northeastern New York
12485,42,Regional Food Bank of Northeastern New York
12483,42,Regional Food Bank of Northeastern New York
12481,42,Regional Food Bank of Northeastern New York
12484,42,Regional Food Bank of Northeastern New York
12490,42,Regional Food Bank of Northeastern New York
12477,42,Regional Food Bank of Northeastern New York
12486,42,Regional Food Bank of Northeastern New York
12482,42,Regional Food Bank of Northeastern New York
12489,42,Regional Food Bank of Northeastern New York
12487,42,Regional Food Bank of Northeastern New York
12492,42,Regional Food Bank of Northeastern New York
12493,42,Regional Food Bank of Northeastern New York
12508,42,Regional Food Bank of Northeastern New York
12491,42,Regional Food Bank of Northeastern New York
12494,42,Regional Food Bank of Northeastern New York
12496,42,Regional Food Bank of Northeastern New York
12518,42,Regional Food Bank of Northeastern New York
12495,42,Regional Food Bank of Northeastern New York
12498,42,Regional Food Bank of Northeastern New York
12501,42,Regional Food Bank of Northeastern New York
12503,42,Regional Food Bank of Northeastern New York
12516,42,Regional Food Bank of Northeastern New York
12520,42,Regional Food Bank of Northeastern New York
12522,42,Regional Food Bank of Northeastern New York
12507,42,Regional Food Bank of Northeastern New York
12514,42,Regional Food Bank of Northeastern New York
12502,42,Regional Food Bank of Northeastern New York
12504,42,Regional Food Bank of Northeastern New York
12528,42,Regional Food Bank of Northeastern New York
12512,42,Regional Food Bank of Northeastern New York
12515,42,Regional Food Bank of Northeastern New York
12524,42,Regional Food Bank of Northeastern New York
12517,42,Regional Food Bank of Northeastern New York
12513,42,Regional Food Bank of Northeastern New York
12533,42,Regional Food Bank of Northeastern New York
12534,42,Regional Food Bank of Northeastern New York
12538,42,Regional Food Bank of Northeastern New York
12542,42,Regional Food Bank of Northeastern New York
12540,42,Regional Food Bank of Northeastern New York
12545,42,Regional Food Bank of Northeastern New York
12521,42,Regional Food Bank of Northeastern New York
12525,42,Regional Food Bank of Northeastern New York
12549,42,Regional Food Bank of Northeastern New York
12523,42,Regional Food Bank of Northeastern New York
12550,42,Regional Food Bank of Northeastern New York
12526,42,Regional Food Bank of Northeastern New York
12529,42,Regional Food Bank of Northeastern New York
12553,42,Regional Food Bank of Northeastern New York
12527,42,Regional Food Bank of Northeastern New York
12530,42,Regional Food Bank of Northeastern New York
12531,42,Regional Food Bank of Northeastern New York
12566,42,Regional Food Bank of Northeastern New York
12564,42,Regional Food Bank of Northeastern New York
12544,42,Regional Food Bank of Northeastern New York
12546,42,Regional Food Bank of Northeastern New York
12547,42,Regional Food Bank of Northeastern New York
12543,42,Regional Food Bank of Northeastern New York
12548,42,Regional Food Bank of Northeastern New York
12570,42,Regional Food Bank of Northeastern New York
12580,42,Regional Food Bank of Northeastern New York
12561,42,Regional Food Bank of Northeastern New York
12563,42,Regional Food Bank of Northeastern New York
12567,42,Regional Food Bank of Northeastern New York
12581,42,Regional Food Bank of Northeastern New York
12565,42,Regional Food Bank of Northeastern New York
12586,42,Regional Food Bank of Northeastern New York
12589,42,Regional Food Bank of Northeastern New York
12571,42,Regional Food Bank of Northeastern New York
12590,42,Regional Food Bank of Northeastern New York
12569,42,Regional Food Bank of Northeastern New York
12577,42,Regional Food Bank of Northeastern New York
12601,42,Regional Food Bank of Northeastern New York
12578,42,Regional Food Bank of Northeastern New York
12574,42,Regional Food Bank of Northeastern New York
12572,42,Regional Food Bank of Northeastern New York
12603,42,Regional Food Bank of Northeastern New York
12575,42,Regional Food Bank of Northeastern New York
12582,42,Regional Food Bank of Northeastern New York
12701,42,Regional Food Bank of Northeastern New York
12721,42,Regional Food Bank of Northeastern New York
12585,42,Regional Food Bank of Northeastern New York
12592,42,Regional Food Bank of Northeastern New York
12583,42,Regional Food Bank of Northeastern New York
12594,42,Regional Food Bank of Northeastern New York
12604,42,Regional Food Bank of Northeastern New York
12720,42,Regional Food Bank of Northeastern New York
12719,42,Regional Food Bank of Northeastern New York
12724,42,Regional Food Bank of Northeastern New York
12722,42,Regional Food Bank of Northeastern New York
12723,42,Regional Food Bank of Northeastern New York
12729,42,Regional Food Bank of Northeastern New York
12732,42,Regional Food Bank of Northeastern New York
12726,42,Regional Food Bank of Northeastern New York
12725,42,Regional Food Bank of Northeastern New York
12736,42,Regional Food Bank of Northeastern New York
12737,42,Regional Food Bank of Northeastern New York
12734,42,Regional Food Bank of Northeastern New York
12733,42,Regional Food Bank of Northeastern New York
12740,42,Regional Food Bank of Northeastern New York
12738,42,Regional Food Bank of Northeastern New York
12741,42,Regional Food Bank of Northeastern New York
12742,42,Regional Food Bank of Northeastern New York
12743,42,Regional Food Bank of Northeastern New York
12754,42,Regional Food Bank of Northeastern New York
12745,42,Regional Food Bank of Northeastern New York
12748,42,Regional Food Bank of Northeastern New York
12746,42,Regional Food Bank of Northeastern New York
12747,42,Regional Food Bank of Northeastern New York
12749,42,Regional Food Bank of Northeastern New York
12751,42,Regional Food Bank of Northeastern New York
12750,42,Regional Food Bank of Northeastern New York
12763,42,Regional Food Bank of Northeastern New York
12762,42,Regional Food Bank of Northeastern New York
12760,42,Regional Food Bank of Northeastern New York
12758,42,Regional Food Bank of Northeastern New York
12771,42,Regional Food Bank of Northeastern New York
12759,42,Regional Food Bank of Northeastern New York
12752,42,Regional Food Bank of Northeastern New York
12764,42,Regional Food Bank of Northeastern New York
12767,42,Regional Food Bank of Northeastern New York
12766,42,Regional Food Bank of Northeastern New York
12765,42,Regional Food Bank of Northeastern New York
12769,42,Regional Food Bank of Northeastern New York
12768,42,Regional Food Bank of Northeastern New York
12770,42,Regional Food Bank of Northeastern New York
12775,42,Regional Food Bank of Northeastern New York
12790,42,Regional Food Bank of Northeastern New York
12776,42,Regional Food Bank of Northeastern New York
12778,42,Regional Food Bank of Northeastern New York
12779,42,Regional Food Bank of Northeastern New York
12801,42,Regional Food Bank of Northeastern New York
12804,42,Regional Food Bank of Northeastern New York
12803,42,Regional Food Bank of Northeastern New York
12777,42,Regional Food Bank of Northeastern New York
12785,42,Regional Food Bank of Northeastern New York
12780,42,Regional Food Bank of Northeastern New York
12809,42,Regional Food Bank of Northeastern New York
12788,42,Regional Food Bank of Northeastern New York
12789,42,Regional Food Bank of Northeastern New York
12784,42,Regional Food Bank of Northeastern New York
12787,42,Regional Food Bank of Northeastern New York
12783,42,Regional Food Bank of Northeastern New York
12781,42,Regional Food Bank of Northeastern New York
12791,42,Regional Food Bank of Northeastern New York
12786,42,Regional Food Bank of Northeastern New York
12792,42,Regional Food Bank of Northeastern New York
12815,42,Regional Food Bank of Northeastern New York
12810,42,Regional Food Bank of Northeastern New York
12808,42,Regional Food Bank of Northeastern New York
12828,42,Regional Food Bank of Northeastern New York
12835,42,Regional Food Bank of Northeastern New York
12811,42,Regional Food Bank of Northeastern New York
12817,42,Regional Food Bank of Northeastern New York
12812,42,Regional Food Bank of Northeastern New York
12819,42,Regional Food Bank of Northeastern New York
12821,42,Regional Food Bank of Northeastern New York
12816,42,Regional Food Bank of Northeastern New York
12822,42,Regional Food Bank of Northeastern New York
12814,42,Regional Food Bank of Northeastern New York
12823,42,Regional Food Bank of Northeastern New York
12820,42,Regional Food Bank of Northeastern New York
12827,42,Regional Food Bank of Northeastern New York
12824,42,Regional Food Bank of Northeastern New York
12831,42,Regional Food Bank of Northeastern New York
12839,42,Regional Food Bank of Northeastern New York
12833,42,Regional Food Bank of Northeastern New York
12834,42,Regional Food Bank of Northeastern New York
12832,42,Regional Food Bank of Northeastern New York
12836,42,Regional Food Bank of Northeastern New York
12837,42,Regional Food Bank of Northeastern New York
12838,42,Regional Food Bank of Northeastern New York
12841,42,Regional Food Bank of Northeastern New York
12843,42,Regional Food Bank of Northeastern New York
12842,42,Regional Food Bank of Northeastern New York
12844,42,Regional Food Bank of Northeastern New York
12845,42,Regional Food Bank of Northeastern New York
12846,42,Regional Food Bank of Northeastern New York
12847,42,Regional Food Bank of Northeastern New York
12849,42,Regional Food Bank of Northeastern New York
12851,42,Regional Food Bank of Northeastern New York
12853,42,Regional Food Bank of Northeastern New York
12850,42,Regional Food Bank of Northeastern New York
12852,42,Regional Food Bank of Northeastern New York
12856,42,Regional Food Bank of Northeastern New York
12857,42,Regional Food Bank of Northeastern New York
12858,42,Regional Food Bank of Northeastern New York
12865,42,Regional Food Bank of Northeastern New York
12866,42,Regional Food Bank of Northeastern New York
12855,42,Regional Food Bank of Northeastern New York
12854,42,Regional Food Bank of Northeastern New York
12859,42,Regional Food Bank of Northeastern New York
12861,42,Regional Food Bank of Northeastern New York
12901,42,Regional Food Bank of Northeastern New York
12864,42,Regional Food Bank of Northeastern New York
12860,42,Regional Food Bank of Northeastern New York
12862,42,Regional Food Bank of Northeastern New York
12863,42,Regional Food Bank of Northeastern New York
12910,42,Regional Food Bank of Northeastern New York
12871,42,Regional Food Bank of Northeastern New York
12870,42,Regional Food Bank of Northeastern New York
12872,42,Regional Food Bank of Northeastern New York
12878,42,Regional Food Bank of Northeastern New York
12873,42,Regional Food Bank of Northeastern New York
12874,42,Regional Food Bank of Northeastern New York
12883,42,Regional Food Bank of Northeastern New York
12912,42,Regional Food Bank of Northeastern New York
12884,42,Regional Food Bank of Northeastern New York
12885,42,Regional Food Bank of Northeastern New York
12886,42,Regional Food Bank of Northeastern New York
12887,42,Regional Food Bank of Northeastern New York
12919,42,Regional Food Bank of Northeastern New York
12903,42,Regional Food Bank of Northeastern New York
12911,42,Regional Food Bank of Northeastern New York
12915,42,Regional Food Bank of Northeastern New York
12913,42,Regional Food Bank of Northeastern New York
12916,42,Regional Food Bank of Northeastern New York
12914,42,Regional Food Bank of Northeastern New York
12917,42,Regional Food Bank of Northeastern New York
12918,42,Regional Food Bank of Northeastern New York
12920,42,Regional Food Bank of Northeastern New York
12921,42,Regional Food Bank of Northeastern New York
12923,42,Regional Food Bank of Northeastern New York
12927,89,Food Bank of Central New York
12922,89,Food Bank of Central New York
12926,42,Regional Food Bank of Northeastern New York
12924,42,Regional Food Bank of Northeastern New York
12930,42,Regional Food Bank of Northeastern New York
12928,42,Regional Food Bank of Northeastern New York
12929,42,Regional Food Bank of Northeastern New York
12933,42,Regional Food Bank of Northeastern New York
12932,42,Regional Food Bank of Northeastern New York
12934,42,Regional Food Bank of Northeastern New York
12935,42,Regional Food Bank of Northeastern New York
12936,42,Regional Food Bank of Northeastern New York
12937,42,Regional Food Bank of Northeastern New York
12941,42,Regional Food Bank of Northeastern New York
12939,42,Regional Food Bank of Northeastern New York
12943,42,Regional Food Bank of Northeastern New York
12944,42,Regional Food Bank of Northeastern New York
12945,42,Regional Food Bank of Northeastern New York
12942,42,Regional Food Bank of Northeastern New York
12962,42,Regional Food Bank of Northeastern New York
12946,42,Regional Food Bank of Northeastern New York
12950,42,Regional Food Bank of Northeastern New York
12953,42,Regional Food Bank of Northeastern New York
12955,42,Regional Food Bank of Northeastern New York
12952,42,Regional Food Bank of Northeastern New York
12957,42,Regional Food Bank of Northeastern New York
12956,42,Regional Food Bank of Northeastern New York
12959,42,Regional Food Bank of Northeastern New York
12961,42,Regional Food Bank of Northeastern New York
12960,42,Regional Food Bank of Northeastern New York
12958,42,Regional Food Bank of Northeastern New York
12964,42,Regional Food Bank of Northeastern New York
12966,42,Regional Food Bank of Northeastern New York
12981,42,Regional Food Bank of Northeastern New York
12969,42,Regional Food Bank of Northeastern New York
12967,89,Food Bank of Central New York
12970,42,Regional Food Bank of Northeastern New York
12972,42,Regional Food Bank of Northeastern New York
12973,89,Food Bank of Central New York
12974,42,Regional Food Bank of Northeastern New York
12975,42,Regional Food Bank of Northeastern New York
12965,89,Food Bank of Central New York
12976,42,Regional Food Bank of Northeastern New York
12979,42,Regional Food Bank of Northeastern New York
12978,42,Regional Food Bank of Northeastern New York
12977,42,Regional Food Bank of Northeastern New York
12980,42,Regional Food Bank of Northeastern New York
12986,42,Regional Food Bank of Northeastern New York
12983,42,Regional Food Bank of Northeastern New York
12985,42,Regional Food Bank of Northeastern New York
12987,42,Regional Food Bank of Northeastern New York
13021,89,Food Bank of Central New York
13029,89,Food Bank of Central New York
13030,89,Food Bank of Central New York
13033,89,Food Bank of Central New York
13032,89,Food Bank of Central New York
12996,42,Regional Food Bank of Northeastern New York
12998,42,Regional Food Bank of Northeastern New York
12993,42,Regional Food Bank of Northeastern New York
13037,89,Food Bank of Central New York
13035,89,Food Bank of Central New York
12989,42,Regional Food Bank of Northeastern New York
12997,42,Regional Food Bank of Northeastern New York
13020,89,Food Bank of Central New York
12992,42,Regional Food Bank of Northeastern New York
13027,89,Food Bank of Central New York
13026,89,Food Bank of Central New York
13024,89,Food Bank of Central New York
13031,89,Food Bank of Central New York
13039,89,Food Bank of Central New York
13028,89,Food Bank of Central New York
13034,89,Food Bank of Central New York
13045,89,Food Bank of Central New York
13054,89,Food Bank of Central New York
13057,89,Food Bank of Central New York
13036,89,Food Bank of Central New York
13040,89,Food Bank of Central New York
13066,89,Food Bank of Central New York
13069,89,Food Bank of Central New York
13041,89,Food Bank of Central New York
13044,89,Food Bank of Central New York
13051,89,Food Bank of Central New York
13060,89,Food Bank of Central New York
13053,28,Food Bank of the Southern Tier
13042,89,Food Bank of Central New York
13052,89,Food Bank of Central New York
13062,28,Food Bank of the Southern Tier
13061,89,Food Bank of Central New York
13065,75,"Foodlink, Inc."
13068,28,Food Bank of the Southern Tier
13063,89,Food Bank of Central New York
13083,89,Food Bank of Central New York
13073,28,Food Bank of the Southern Tier
13088,89,Food Bank of Central New York
13072,89,Food Bank of Central New York
13074,89,Food Bank of Central New York
13090,89,Food Bank of Central New York
13071,89,Food Bank of Central New York
13077,89,Food Bank of Central New York
13078,89,Food Bank of Central New York
13081,89,Food Bank of Central New York
13076,89,Food Bank of Central New York
13082,89,Food Bank of Central New York
13080,89,Food Bank of Central New York
13114,89,Food Bank of Central New York
13092,89,Food Bank of Central New York
13084,89,Food Bank of Central New York
13118,89,Food Bank of Central New York
13101,89,Food Bank of Central New York
13103,89,Food Bank of Central New York
13120,89,Food Bank of Central New York
13087,89,Food Bank of Central New York
13102,28,Food Bank of the Southern Tier
13108,89,Food Bank of Central New York
13104,89,Food Bank of Central New York
13110,89,Food Bank of Central New York
13112,89,Food Bank of Central New York
13111,89,Food Bank of Central New York
13113,89,Food Bank of Central New York
13117,89,Food Bank of Central New York
13131,89,Food Bank of Central New York
13135,89,Food Bank of Central New York
13116,89,Food Bank of Central New York
13115,89,Food Bank of Central New York
13126,89,Food Bank of Central New York
13140,89,Food Bank of Central New York
13141,89,Food Bank of Central New York
13121,89,Food Bank of Central New York
13119,89,Food Bank of Central New York
13122,89,Food Bank of Central New York
13143,75,"Foodlink, Inc."
13148,75,"Foodlink, Inc."
13123,89,Food Bank of Central New York
13146,75,"Foodlink, Inc."
13152,89,Food Bank of Central New York
13138,89,Food Bank of Central New York
13124,89,Food Bank of Central New York
13155,89,Food Bank of Central New York
13134,89,Food Bank of Central New York
13132,89,Food Bank of Central New York
13136,89,Food Bank of Central New York
13145,89,Food Bank of Central New York
13153,89,Food Bank of Central New York
13147,89,Food Bank of Central New York
13158,89,Food Bank of Central New York
13142,89,Food Bank of Central New York
13165,75,"Foodlink, Inc."
13157,89,Food Bank of Central New York
13203,89,Food Bank of Central New York
13144,89,Food Bank of Central New York
13159,89,Food Bank of Central New York
13204,89,Food Bank of Central New York
13162,89,Food Bank of Central New York
13160,89,Food Bank of Central New York
13167,89,Food Bank of Central New York
13205,89,Food Bank of Central New York
13154,75,"Foodlink, Inc."
13163,89,Food Bank of Central New York
13164,89,Food Bank of Central New York
13206,89,Food Bank of Central New York
13208,89,Food Bank of Central New York
13210,89,Food Bank of Central New York
13207,89,Food Bank of Central New York
13209,89,Food Bank of Central New York
13211,89,Food Bank of Central New York
13156,89,Food Bank of Central New York
13224,89,Food Bank of Central New York
13214,89,Food Bank of Central New York
13202,89,Food Bank of Central New York
13212,89,Food Bank of Central New York
13166,89,Food Bank of Central New York
13310,89,Food Bank of Central New York
13317,42,Regional Food Bank of Northeastern New York
13316,89,Food Bank of Central New York
13318,89,Food Bank of Central New York
13219,89,Food Bank of Central New York
13215,89,Food Bank of Central New York
13303,89,Food Bank of Central New York
13301,89,Food Bank of Central New York
13302,89,Food Bank of Central New York
13290,89,Food Bank of Central New York
13309,89,Food Bank of Central New York
13308,89,Food Bank of Central New York
13304,89,Food Bank of Central New York
13244,89,Food Bank of Central New York
13305,89,Food Bank of Central New York
13312,89,Food Bank of Central New York
13322,89,Food Bank of Central New York
13313,89,Food Bank of Central New York
13315,42,Regional Food Bank of Northeastern New York
13314,89,Food Bank of Central New York
13319,89,Food Bank of Central New York
13320,42,Regional Food Bank of Northeastern New York
13321,89,Food Bank of Central New York
13323,89,Food Bank of Central New York
13324,89,Food Bank of Central New York
13326,42,Regional Food Bank of Northeastern New York
13331,89,Food Bank of Central New York
13327,89,Food Bank of Central New York
13325,89,Food Bank of Central New York
13340,89,Food Bank of Central New York
13339,42,Regional Food Bank of Northeastern New York
13333,42,Regional Food Bank of Northeastern New York
13329,89,Food Bank of Central New York
13328,89,Food Bank of Central New York
13332,89,Food Bank of Central New York
13334,89,Food Bank of Central New York
13335,42,Regional Food Bank of Northeastern New York
13338,89,Food Bank of Central New York
13337,42,Regional Food Bank of Northeastern New York
13350,89,Food Bank of Central New York
13342,42,Regional Food Bank of Northeastern New York
13357,89,Food Bank of Central New York
13367,89,Food Bank of Central New York
13343,89,Food Bank of Central New York
13348,42,Regional Food Bank of Northeastern New York
13346,89,Food Bank of Central New York
13345,89,Food Bank of Central New York
13360,42,Regional Food Bank of Northeastern New York
13352,89,Food Bank of Central New York
13353,42,Regional Food Bank of Northeastern New York
13354,89,Food Bank of Central New York
13363,89,Food Bank of Central New York
13355,89,Food Bank of Central New York
13364,89,Food Bank of Central New York
13361,89,Food Bank of Central New York
13368,89,Food Bank of Central New York
13404,89,Food Bank of Central New York
13403,89,Food Bank of Central New York
13406,89,Food Bank of Central New York
13365,89,Food Bank of Central New York
13418,89,Food Bank of Central New York
13421,89,Food Bank of Central New York
13402,89,Food Bank of Central New York
13408,89,Food Bank of Central New York
13409,89,Food Bank of Central New York
13410,42,Regional Food Bank of Northeastern New York
13425,89,Food Bank of Central New York
13407,89,Food Bank of Central New York
13411,89,Food Bank of Central New York
13413,89,Food Bank of Central New York
13438,89,Food Bank of Central New York
13420,89,Food Bank of Central New York
13415,42,Regional Food Bank of Northeastern New York
13416,89,Food Bank of Central New York
13417,89,Food Bank of Central New York
13440,89,Food Bank of Central New York
13424,89,Food Bank of Central New York
13428,42,Regional Food Bank of Northeastern New York
13433,89,Food Bank of Central New York
13435,89,Food Bank of Central New York
13431,89,Food Bank of Central New York
13436,42,Regional Food Bank of Northeastern New York
13437,89,Food Bank of Central New York
13457,42,Regional Food Bank of Northeastern New York
13461,89,Food Bank of Central New York
13468,42,Regional Food Bank of Northeastern New York
13439,42,Regional Food Bank of Northeastern New York
13441,89,Food Bank of Central New York
13450,42,Regional Food Bank of Northeastern New York
13452,42,Regional Food Bank of Northeastern New York
13455,89,Food Bank of Central New York
13476,89,Food Bank of Central New York
13454,89,Food Bank of Central New York
13456,89,Food Bank of Central New York
13460,89,Food Bank of Central New York
13459,42,Regional Food Bank of Northeastern New York
13464,89,Food Bank of Central New York
13469,89,Food Bank of Central New York
13470,42,Regional Food Bank of Northeastern New York
13471,89,Food Bank of Central New York
13472,89,Food Bank of Central New York
13475,89,Food Bank of Central New York
13488,42,Regional Food Bank of Northeastern New York
13473,89,Food Bank of Central New York
13480,89,Food Bank of Central New York
13477,89,Food Bank of Central New York
13482,42,Regional Food Bank of Northeastern New York
13478,89,Food Bank of Central New York
13501,89,Food Bank of Central New York
13483,89,Food Bank of Central New York
13502,89,Food Bank of Central New York
13484,89,Food Bank of Central New York
13486,89,Food Bank of Central New York
13485,89,Food Bank of Central New York
13601,89,Food Bank of Central New York
13490,89,Food Bank of Central New York
13489,89,Food Bank of Central New York
13606,89,Food Bank of Central New York
13491,89,Food Bank of Central New York
13492,89,Food Bank of Central New York
13495,89,Food Bank of Central New York
13493,89,Food Bank of Central New York
13494,89,Food Bank of Central New York
13602,89,Food Bank of Central New York
13603,89,Food Bank of Central New York
13605,89,Food Bank of Central New York
13622,89,Food Bank of Central New York
13624,89,Food Bank of Central New York
13607,89,Food Bank of Central New York
13614,89,Food Bank of Central New York
13611,89,Food Bank of Central New York
13608,89,Food Bank of Central New York
13616,89,Food Bank of Central New York
13613,89,Food Bank of Central New York
13618,89,Food Bank of Central New York
13615,89,Food Bank of Central New York
13612,89,Food Bank of Central New York
13617,89,Food Bank of Central New York
13630,89,Food Bank of Central New York
13620,89,Food Bank of Central New York
13621,89,Food Bank of Central New York
13619,89,Food Bank of Central New York
13623,89,Food Bank of Central New York
13626,89,Food Bank of Central New York
13625,89,Food Bank of Central New York
13628,89,Food Bank of Central New York
13632,89,Food Bank of Central New York
13637,89,Food Bank of Central New York
13633,89,Food Bank of Central New York
13634,89,Food Bank of Central New York
13636,89,Food Bank of Central New York
13635,89,Food Bank of Central New York
13638,89,Food Bank of Central New York
13639,89,Food Bank of Central New York
13641,89,Food Bank of Central New York
13640,89,Food Bank of Central New York
13642,89,Food Bank of Central New York
13646,89,Food Bank of Central New York
13643,89,Food Bank of Central New York
13645,89,Food Bank of Central New York
13647,89,Food Bank of Central New York
13655,42,Regional Food Bank of Northeastern New York
13658,89,Food Bank of Central New York
13649,89,Food Bank of Central New York
13650,89,Food Bank of Central New York
13669,89,Food Bank of Central New York
13652,89,Food Bank of Central New York
13648,89,Food Bank of Central New York
13651,89,Food Bank of Central New York
13654,89,Food Bank of Central New York
13656,89,Food Bank of Central New York
13659,89,Food Bank of Central New York
13661,89,Food Bank of Central New York
13660,89,Food Bank of Central New York
13662,89,Food Bank of Central New York
13665,89,Food Bank of Central New York
13664,89,Food Bank of Central New York
13668,89,Food Bank of Central New York
13666,89,Food Bank of Central New York
13667,89,Food Bank of Central New York
13672,89,Food Bank of Central New York
13670,89,Food Bank of Central New York
13673,89,Food Bank of Central New York
13674,89,Food Bank of Central New York
13675,89,Food Bank of Central New York
13691,89,Food Bank of Central New York
13676,89,Food Bank of Central New York
13678,89,Food Bank of Central New York
13679,89,Food Bank of Central New York
13681,89,Food Bank of Central New York
13682,89,Food Bank of Central New York
13680,89,Food Bank of Central New York
13685,89,Food Bank of Central New York
13684,89,Food Bank of Central New York
13683,89,Food Bank of Central New York
13692,89,Food Bank of Central New York
13690,89,Food Bank of Central New York
13687,89,Food Bank of Central New York
13733,89,Food Bank of Central New York
13693,89,Food Bank of Central New York
13696,89,Food Bank of Central New York
13694,89,Food Bank of Central New York
13695,89,Food Bank of Central New York
13697,89,Food Bank of Central New York
13699,89,Food Bank of Central New York
13732,28,Food Bank of the Southern Tier
13730,89,Food Bank of Central New York
13731,42,Regional Food Bank of Northeastern New York
13734,28,Food Bank of the Southern Tier
13738,89,Food Bank of Central New York
13739,42,Regional Food Bank of Northeastern New York
13736,28,Food Bank of the Southern Tier
13740,42,Regional Food Bank of Northeastern New York
13760,28,Food Bank of the Southern Tier
13747,42,Regional Food Bank of Northeastern New York
13751,42,Regional Food Bank of Northeastern New York
13750,42,Regional Food Bank of Northeastern New York
13752,42,Regional Food Bank of Northeastern New York
13753,42,Regional Food Bank of Northeastern New York
13754,28,Food Bank of the Southern Tier
13743,28,Food Bank of the Southern Tier
13744,28,Food Bank of the Southern Tier
13755,42,Regional Food Bank of Northeastern New York
13746,28,Food Bank of the Southern Tier
13748,28,Food Bank of the Southern Tier
13757,42,Regional Food Bank of Northeastern New York
13756,42,Regional Food Bank of Northeastern New York
13774,42,Regional Food Bank of Northeastern New York
13775,42,Regional Food Bank of Northeastern New York
13776,42,Regional Food Bank of Northeastern New York
13797,28,Food Bank of the Southern Tier
13790,28,Food Bank of the Southern Tier
13777,28,Food Bank of the Southern Tier
13778,89,Food Bank of Central New York
13780,89,Food Bank of Central New York
13784,89,Food Bank of Central New York
13783,42,Regional Food Bank of Northeastern New York
13782,42,Regional Food Bank of Northeastern New York
13786,42,Regional Food Bank of Northeastern New York
13795,28,Food Bank of the Southern Tier
13796,42,Regional Food Bank of Northeastern New York
13787,28,Food Bank of the Southern Tier
13812,28,Food Bank of the Southern Tier
13813,28,Food Bank of the Southern Tier
13788,42,Regional Food Bank of Northeastern New York
13802,28,Food Bank of the Southern Tier
13806,42,Regional Food Bank of Northeastern New York
13801,89,Food Bank of Central New York
13803,89,Food Bank of Central New York
13807,42,Regional Food Bank of Northeastern New York
13804,42,Regional Food Bank of Northeastern New York
13820,42,Regional Food Bank of Northeastern New York
13808,42,Regional Food Bank of Northeastern New York
13810,42,Regional Food Bank of Northeastern New York
13809,89,Food Bank of Central New York
13811,28,Food Bank of the Southern Tier
13835,28,Food Bank of the Southern Tier
13839,42,Regional Food Bank of Northeastern New York
13825,42,Regional Food Bank of Northeastern New York
13814,89,Food Bank of Central New York
13815,89,Food Bank of Central New York
13833,28,Food Bank of the Southern Tier
13827,28,Food Bank of the Southern Tier
13830,89,Food Bank of Central New York
13826,28,Food Bank of the Southern Tier
13832,89,Food Bank of Central New York
13834,42,Regional Food Bank of Northeastern New York
13842,42,Regional Food Bank of Northeastern New York
13850,28,Food Bank of the Southern Tier
13838,42,Regional Food Bank of Northeastern New York
13847,42,Regional Food Bank of Northeastern New York
13841,89,Food Bank of Central New York
13849,42,Regional Food Bank of Northeastern New York
13843,89,Food Bank of Central New York
13903,28,Food Bank of the Southern Tier
13904,28,Food Bank of the Southern Tier
13859,42,Regional Food Bank of Northeastern New York
13905,28,Food Bank of the Southern Tier
13901,28,Food Bank of the Southern Tier
14004,11,"FeedMore Western New York, Inc."
13844,89,Food Bank of Central New York
13860,42,Regional Food Bank of Northeastern New York
13861,42,Regional Food Bank of Northeastern New York
13846,42,Regional Food Bank of Northeastern New York
13864,28,Food Bank of the Southern Tier
14006,11,"FeedMore Western New York, Inc."
13856,42,Regional Food Bank of Northeastern New York
13865,28,Food Bank of the Southern Tier
13863,89,Food Bank of Central New York
13862,28,Food Bank of the Southern Tier
14011,75,"Foodlink, Inc."
14020,75,"Foodlink, Inc."
14013,75,"Foodlink, Inc."
14001,11,"FeedMore Western New York, Inc."
13902,28,Food Bank of the Southern Tier
14005,75,"Foodlink, Inc."
14009,75,"Foodlink, Inc."
14008,11,"FeedMore Western New York, Inc."
14012,11,"FeedMore Western New York, Inc."
14024,75,"Foodlink, Inc."
14025,11,"FeedMore Western New York, Inc."
14027,11,"FeedMore Western New York, Inc."
14028,11,"FeedMore Western New York, Inc."
14026,11,"FeedMore Western New York, Inc."
14030,11,"FeedMore Western New York, Inc."
14029,75,"Foodlink, Inc."
14031,11,"FeedMore Western New York, Inc."
14032,11,"FeedMore Western New York, Inc."
14037,75,"Foodlink, Inc."
14035,11,"FeedMore Western New York, Inc."
14034,11,"FeedMore Western New York, Inc."
14048,11,"FeedMore Western New York, Inc."
14052,11,"FeedMore Western New York, Inc."
14033,11,"FeedMore Western New York, Inc."
14040,75,"Foodlink, Inc."
14036,75,"Foodlink, Inc."
14041,11,"FeedMore Western New York, Inc."
14058,75,"Foodlink, Inc."
14059,11,"FeedMore Western New York, Inc."
14042,11,"FeedMore Western New York, Inc."
14039,75,"Foodlink, Inc."
14047,11,"FeedMore Western New York, Inc."
14054,75,"Foodlink, Inc."
14043,11,"FeedMore Western New York, Inc."
14051,11,"FeedMore Western New York, Inc."
14056,75,"Foodlink, Inc."
14055,11,"FeedMore Western New York, Inc."
14061,11,"FeedMore Western New York, Inc."
14060,75,"Foodlink, Inc."
14075,11,"FeedMore Western New York, Inc."
14057,11,"FeedMore Western New York, Inc."
14072,11,"FeedMore Western New York, Inc."
14062,11,"FeedMore Western New York, Inc."
